10	12	1024	2
0.233	-0.0918	
0.224	-0.1377	
0.2172	-0.1638	
0.2129	-0.1685	
0.2111	-0.1536	
0.2107	-0.1232	
0.2108	-0.0834	
0.2091	-0.0411	
0.2026	-0.0029	
0.1891	0.0273	
0.1665	0.0487	
0.135	0.064	
0.0957	0.0779	
0.0509	0.0959	
0.0033	0.1229	
-0.0453	0.1608	
-0.0938	0.209	
-0.1407	0.2631	
-0.1847	0.3168	
-0.2235	0.3629	
-0.255	0.3948	
-0.278	0.4081	
-0.2914	0.4008	
-0.2949	0.3743	
-0.2892	0.3318	
-0.2754	0.2787	
-0.257	0.2208	
-0.2383	0.1643	
-0.224	0.114	
-0.2163	0.0736	
-0.2151	0.045	
-0.2174	0.0272	
-0.2189	0.0173	
-0.2159	0.0109	
-0.2072	0.0034	
-0.1936	-0.0095	
-0.1779	-0.0297	
-0.1633	-0.0574	
-0.153	-0.0908	
-0.149	-0.1272	
-0.1528	-0.1636	
-0.1646	-0.1975	
-0.1831	-0.2272	
-0.2061	-0.2515	
-0.2301	-0.2698	
-0.2531	-0.2837	
-0.2732	-0.2955	
-0.2902	-0.3103	
-0.3036	-0.3326	
-0.3136	-0.3672	
-0.3204	-0.4167	
-0.3243	-0.4813	
-0.3256	-0.5588	
-0.3241	-0.6443	
-0.3188	-0.7313	
-0.3083	-0.8125	
-0.2914	-0.8801	
-0.2671	-0.9277	
-0.2357	-0.951	
-0.1974	-0.9486	
-0.1532	-0.9218	
-0.1044	-0.8737	
-0.0529	-0.8097	
-0.0016	-0.7347	
0.047	-0.6543	
0.0909	-0.573	
0.1296	-0.4943	
0.1635	-0.4198	
0.1934	-0.350	
0.2203	-0.2831	
0.2449	-0.2168	
0.2673	-0.1487	
0.2875	-0.0776	
0.3049	-0.0042	
0.3197	0.0693	
0.3317	0.1388	
0.3407	0.1997	
0.3467	0.2478	
0.3496	0.2802	
0.3494	0.2952	
0.3458	0.2942	
0.3386	0.280	
0.3275	0.2582	
0.3124	0.2341	
0.2938	0.214	
0.2723	0.203	
0.2487	0.2045	
0.2234	0.2202	
0.1971	0.2496	
0.1714	0.2894	
0.1477	0.3356	
0.1282	0.3834	
0.1139	0.4293	
0.1049	0.4712	
0.099	0.5087	
0.0938	0.5424	
0.0865	0.5728	
0.0763	0.5997	
0.0627	0.6221	
0.0465	0.6375	
0.0286	0.6429	
0.0103	0.6357	
-0.0074	0.6145	
-0.0237	0.5793	
-0.0376	0.5326	
-0.0483	0.4779	
-0.0554	0.420	
-0.0579	0.3645	
-0.0547	0.3165	
-0.0455	0.2803	
-0.0306	0.2579	
-0.0111	0.2495	
0.0114	0.2524	
0.0343	0.2633	
0.0559	0.2778	
0.0753	0.2922	
0.0924	0.3036	
0.1083	0.3107	
0.1239	0.3131	
0.1405	0.3114	
0.1593	0.3062	
0.1805	0.2974	
0.204	0.2838	
0.2285	0.2635	
0.2528	0.2346	
0.2755	0.1958	
0.296	0.1472	
0.314	0.0913	
0.3291	0.032	
0.3407	-0.0265	
0.348	-0.0801	
0.351	-0.1262	
0.3494	-0.1648	
0.3441	-0.1978	
0.3357	-0.2289	
0.3252	-0.2626	
0.3137	-0.3033	
0.3026	-0.3544	
0.2935	-0.4161	
0.2869	-0.4862	
0.2825	-0.5585	
0.2787	-0.6243	
0.2739	-0.6746	
0.2673	-0.7021	
0.2585	-0.7032	
0.248	-0.6782	
0.2362	-0.631	
0.2239	-0.5684	
0.2118	-0.4988	
0.2009	-0.4302	
0.1929	-0.3694	
0.188	-0.3199	
0.1857	-0.2827	
0.1843	-0.2559	
0.1819	-0.2357	
0.1771	-0.218	
0.1692	-0.1997	
0.1577	-0.1787	
0.1427	-0.155	
0.1246	-0.1296	
0.1041	-0.1046	
0.0826	-0.0822	
0.061	-0.0649	
0.0392	-0.0554	
0.0157	-0.0553	
-0.0109	-0.0653	
-0.0421	-0.0847	
-0.0778	-0.1113	
-0.1168	-0.1422	
-0.158	-0.1748	
-0.2003	-0.2063	
-0.2423	-0.2352	
-0.2827	-0.2594	
-0.3197	-0.2772	
-0.3518	-0.2869	
-0.379	-0.2869	
-0.4026	-0.2771	
-0.4248	-0.2582	
-0.4471	-0.2318	
-0.4695	-0.2008	
-0.4912	-0.1681	
-0.5109	-0.1373	
-0.5277	-0.1116	
-0.5409	-0.0933	
-0.5505	-0.0841	
-0.5564	-0.0839	
-0.5588	-0.092	
-0.5579	-0.1066	
-0.5543	-0.1254	
-0.5492	-0.1459	
-0.5425	-0.1658	
-0.5339	-0.1835	
-0.5226	-0.1971	
-0.5087	-0.2059	
-0.4927	-0.2095	
-0.4758	-0.2081	
-0.4594	-0.2028	
-0.4435	-0.1938	
-0.4277	-0.1813	
-0.4106	-0.1644	
-0.3912	-0.1417	
-0.3693	-0.1116	
-0.3452	-0.0726	
-0.3201	-0.0244	
-0.2938	0.0321	
-0.2659	0.0956	
-0.2363	0.1635	
-0.2053	0.2324	
-0.1744	0.2987	
-0.1449	0.3575	
-0.1177	0.4054	
-0.0927	0.4392	
-0.0701	0.4573	
-0.0504	0.4592	
-0.0349	0.446	
-0.0239	0.4198	
-0.0165	0.3837	
-0.0111	0.3414	
-0.0057	0.2965	
0.0016	0.252	
0.0121	0.2104	
0.0265	0.1722	
0.0447	0.1375	
0.066	0.105	
0.0885	0.0739	
0.1102	0.0439	
0.1285	0.0153	
0.1418	-0.0111	
0.1498	-0.0347	
0.1522	-0.0549	
0.1501	-0.0713	
0.1449	-0.084	
0.1381	-0.0931	
0.1318	-0.099	
0.1288	-0.1022	
0.1311	-0.1031	
0.1395	-0.1033	
0.1541	-0.1029	
0.1725	-0.1019	
0.193	-0.0997	
0.2135	-0.0952	
0.2319	-0.088	
0.2467	-0.0781	
0.2561	-0.0662	
0.2587	-0.053	
0.2543	-0.0396	
0.2441	-0.027	
0.230	-0.0161	
0.2136	-0.0072	
0.1965	-0.0004	
0.1791	0.0044	
0.1626	0.0074	
0.1483	0.009	
0.1378	0.0095	
0.1317	0.0093	
0.1296	0.0094	
0.1306	0.0117	
0.1338	0.0182	
0.139	0.031	
0.1462	0.0516	
0.1552	0.0797	
0.1642	0.1133	
0.1719	0.1499	
0.1776	0.1862	
0.1814	0.219	
0.1841	0.2467	
0.1864	0.2682	
0.1881	0.2831	
0.189	0.2925	
0.188	0.2976	
0.1849	0.3003	
0.1797	0.3026	
0.172	0.3068	
0.1615	0.3135	
0.1481	0.3225	
0.1321	0.3324	
0.1151	0.3416	
0.0988	0.3486	
0.0839	0.3525	
0.0707	0.3533	
0.0583	0.3518	
0.0465	0.3491	
0.0349	0.3468	
0.0237	0.3459	
0.0133	0.3467	
0.0031	0.3492	
-0.0071	0.3533	
-0.0173	0.3583	
-0.0267	0.3641	
-0.0344	0.3713	
-0.0394	0.3807	
-0.0424	0.3932	
-0.0441	0.4092	
-0.0458	0.4277	
-0.0483	0.4471	
-0.0521	0.4645	
-0.0573	0.4769	
-0.0641	0.4821	
-0.0734	0.4778	
-0.0857	0.4639	
-0.1011	0.4404	
-0.1187	0.4095	
-0.1371	0.3735	
-0.1544	0.3356	
-0.1696	0.299	
-0.1823	0.2659	
-0.1917	0.2374	
-0.1985	0.213	
-0.2034	0.191	
-0.2076	0.1694	
-0.2129	0.1462	
-0.2201	0.1201	
-0.2284	0.0906	
-0.2365	0.0579	
-0.2423	0.0236	
-0.2439	-0.0103	
-0.2408	-0.0417	
-0.2338	-0.0693	
-0.2233	-0.0929	
-0.2107	-0.1133	
-0.197	-0.1322	
-0.1833	-0.1514	
-0.1702	-0.1719	
-0.158	-0.1935	
-0.1461	-0.2155	
-0.1339	-0.2367	
-0.1202	-0.2571	
-0.1055	-0.2769	
-0.0907	-0.2968	
-0.0779	-0.3176	
-0.0687	-0.3403	
-0.0645	-0.3652	
-0.0649	-0.3927	
-0.0699	-0.4224	
-0.0782	-0.453	
-0.0884	-0.4824	
-0.0989	-0.5072	
-0.108	-0.5238	
-0.1155	-0.5288	
-0.1213	-0.521	
-0.1268	-0.5001	
-0.1331	-0.4683	
-0.1406	-0.4286	
-0.1495	-0.3851	
-0.1598	-0.3422	
-0.1705	-0.3032	
-0.1809	-0.2705	
-0.1893	-0.2449	
-0.1937	-0.2253	
-0.1926	-0.2107	
-0.1853	-0.1985	
-0.1722	-0.187	
-0.1554	-0.1743	
-0.1366	-0.1593	
-0.1173	-0.1412	
-0.0984	-0.1198	
-0.0803	-0.0953	
-0.0642	-0.0693	
-0.0511	-0.0438	
-0.0421	-0.0216	
-0.0374	-0.005	
-0.0371	0.0049	
-0.0406	0.0078	
-0.0481	0.0052	
-0.059	-0.0006	
-0.0736	-0.0076	
-0.0906	-0.0134	
-0.1074	-0.0164	
-0.1215	-0.0149	
-0.1305	-0.0079	
-0.134	0.0052	
-0.1329	0.024	
-0.1281	0.047	
-0.1202	0.0719	
-0.1099	0.0968	
-0.0977	0.1193	
-0.084	0.1383	
-0.0697	0.1532	
-0.0552	0.1642	
-0.0404	0.1719	
-0.0254	0.1774	
-0.0111	0.1819	
0.0017	0.1863	
0.0118	0.1908	
0.0189	0.1952	
0.0238	0.1981	
0.0278	0.1986	
0.0319	0.1951	
0.0361	0.1864	
0.0402	0.1724	
0.0428	0.1528	
0.0436	0.1283	
0.0421	0.100	
0.0387	0.0697	
0.0341	0.0394	
0.0293	0.0116	
0.0255	-0.0115	
0.0232	-0.0282	
0.0231	-0.0376	
0.0244	-0.0403	
0.0271	-0.0374	
0.030	-0.0303	
0.0331	-0.020	
0.0365	-0.0077	
0.0404	0.0056	
0.0455	0.0194	
0.0515	0.0334	
0.0577	0.0477	
0.0635	0.062	
0.0684	0.0764	
0.0721	0.0906	
0.0753	0.1035	
0.0778	0.1145	
0.0795	0.1226	
0.0803	0.1267	
0.0808	0.1254	
0.0819	0.1176	
0.0837	0.1029	
0.0861	0.0819	
0.0881	0.0565	
0.0894	0.0297	
0.0892	0.0046	
0.0874	-0.0156	
0.0837	-0.0298	
0.078	-0.0375	
0.0697	-0.0399	
0.0591	-0.0391	
0.0463	-0.0372	
0.032	-0.0363	
0.0167	-0.0372	
0.0007	-0.041	
-0.0157	-0.0474	
-0.0322	-0.0554	
-0.0472	-0.0637	
-0.0592	-0.0703	
-0.0674	-0.0739	
-0.0717	-0.0737	
-0.0731	-0.0707	
-0.0734	-0.0664	
-0.0731	-0.0629	
-0.0724	-0.0624	
-0.0707	-0.0664	
-0.0679	-0.0754	
-0.0638	-0.0892	
-0.058	-0.1066	
-0.0499	-0.1255	
-0.0391	-0.1442	
-0.0256	-0.1614	
-0.0109	-0.1763	
0.0035	-0.1887	
0.0155	-0.1992	
0.0243	-0.2074	
0.0297	-0.2128	
0.0326	-0.2137	
0.0334	-0.2081	
0.0327	-0.1945	
0.0309	-0.1716	
0.0284	-0.139	
0.0262	-0.0978	
0.0243	-0.0499	
0.0227	0.0013	
0.0209	0.0518	
0.0186	0.0966	
0.016	0.1313	
0.0133	0.1532	
0.0112	0.1619	
0.0099	0.1598	
0.0088	0.1517	
0.0073	0.1431	
0.0052	0.1382	
0.0026	0.1394	
-0.0007	0.1471	
-0.0045	0.1588	
-0.0093	0.1714	
-0.0156	0.1803	
-0.0229	0.1824	
-0.0304	0.1755	
-0.037	0.1598	
-0.0421	0.1375	
-0.0459	0.1125	
-0.0486	0.0898	
-0.0499	0.0732	
-0.0493	0.0657	
-0.0457	0.0677	
-0.0387	0.0784	
-0.0286	0.0947	
-0.0166	0.1136	
-0.0042	0.1312	
0.0082	0.1443	
0.0201	0.1505	
0.0313	0.1493	
0.0417	0.1412	
0.0515	0.1279	
0.0609	0.1122	
0.0707	0.0956	
0.0815	0.0795	
0.0936	0.064	
0.1066	0.0487	
0.1201	0.033	
0.1337	0.0168	
0.147	0.0004	
0.1595	-0.0157	
0.1708	-0.0313	
0.1794	-0.0459	
0.1854	-0.0591	
0.189	-0.071	
0.1912	-0.0814	
0.1929	-0.0909	
0.1946	-0.1001	
0.196	-0.1094	
0.1965	-0.1188	
0.1954	-0.1274	
0.1931	-0.1339	
0.1902	-0.136	
0.187	-0.1327	
0.1832	-0.1235	
0.1787	-0.1095	
0.1735	-0.0924	
0.1682	-0.0748	
0.1637	-0.0593	
0.1598	-0.048	
0.1556	-0.0432	
0.1504	-0.0464	
0.1436	-0.0576	
0.1356	-0.0759	
0.1271	-0.0986	
0.1183	-0.1219	
0.1091	-0.1423	
0.0992	-0.1578	
0.0896	-0.1687	
0.0815	-0.1766	
0.0765	-0.1853	
0.0753	-0.1978	
0.0768	-0.2169	
0.0797	-0.2448	
0.0824	-0.2817	
0.0839	-0.3267	
0.0835	-0.377	
0.0815	-0.4281	
0.0781	-0.475	
0.0737	-0.5122	
0.0685	-0.5356	
0.0634	-0.5431	
0.0591	-0.5342	
0.0558	-0.5117	
0.0533	-0.4796	
0.0507	-0.4426	
0.0466	-0.4054	
0.0409	-0.3716	
0.0336	-0.3425	
0.0256	-0.3185	
0.0182	-0.2975	
0.0125	-0.2776	
0.0088	-0.2567	
0.007	-0.2343	
0.0062	-0.2108	
0.0056	-0.1881	
0.0043	-0.1689	
0.0013	-0.1563	
-0.0028	-0.1521	
-0.0077	-0.1578	
-0.0129	-0.1731	
-0.0182	-0.1964	
-0.0226	-0.2244	
-0.0255	-0.2524	
-0.0265	-0.276	
-0.0254	-0.2916	
-0.0228	-0.298	
-0.0204	-0.2952	
-0.0195	-0.2853	
-0.0209	-0.2708	
-0.0243	-0.2545	
-0.0288	-0.238	
-0.0337	-0.2223	
-0.0378	-0.2065	
-0.0399	-0.1897	
-0.0388	-0.1708	
-0.0333	-0.1492	
-0.0225	-0.1251	
-0.0067	-0.100	
0.0129	-0.0757	
0.0343	-0.0538	
0.0551	-0.0358	
0.0732	-0.0209	
0.0872	-0.0074	
0.0959	0.007	
0.0989	0.025	
0.0964	0.0486	
0.0896	0.0786	
0.0801	0.1143	
0.0701	0.1536	
0.0608	0.1938	
0.0536	0.2307	
0.0482	0.2605	
0.0448	0.2802	
0.0436	0.2878	
0.0453	0.2845	
0.0504	0.2733	
0.0586	0.2587	
0.0688	0.2454	
0.0795	0.2383	
0.0889	0.2405	
0.0953	0.254	
0.098	0.2784	
0.0959	0.3113	
0.0887	0.3483	
0.077	0.3843	
0.0619	0.4148	
0.0446	0.4358	
0.0271	0.4457	
0.0112	0.4442	
-0.0011	0.4329	
-0.0083	0.4141	
-0.0093	0.391	
-0.0043	0.3665	
0.0065	0.3435	
0.0206	0.323	
0.0355	0.3047	
0.0482	0.2861	
0.0562	0.2643	
0.0576	0.2358	
0.052	0.1989	
0.0396	0.1527	
0.0209	0.0988	
-0.0017	0.0398	
-0.0259	-0.0206	
-0.0481	-0.0787	
-0.0656	-0.1315	
-0.0758	-0.176	
-0.0778	-0.2103	
-0.0728	-0.2335	
-0.0624	-0.2454	
-0.0494	-0.2472	
-0.0363	-0.2419	
-0.024	-0.2321	
-0.0139	-0.2209	
-0.0067	-0.2114	
-0.0028	-0.2053	
-0.0021	-0.2035	
-0.0039	-0.2054	
-0.0072	-0.2096	
-0.0116	-0.2133	
-0.0167	-0.2141	
-0.0231	-0.2103	
-0.0308	-0.2006	
-0.0396	-0.1851	
-0.0486	-0.1653	
-0.0564	-0.1427	
-0.0618	-0.1198	
-0.0641	-0.0984	
-0.0635	-0.0798	
-0.0602	-0.0648	
-0.0544	-0.0527	
-0.0479	-0.0422	
-0.0424	-0.0311	
-0.0402	-0.017	
-0.0436	0.0022	
-0.0526	0.0271	
-0.0664	0.0566	
-0.0824	0.0874	
-0.0973	0.1155	
-0.1079	0.1376	
-0.1117	0.1512	
-0.1072	0.1564	
-0.0952	0.1539	
-0.0771	0.1464	
-0.0558	0.1368	
-0.0339	0.1283	
-0.0139	0.1241	
0.0028	0.1259	
0.0166	0.1343	
0.0281	0.1477	
0.0386	0.1633	
0.049	0.1772	
0.0596	0.1863	
0.0696	0.1869	
0.0781	0.1781	
0.0837	0.160	
0.0858	0.1359	
0.0835	0.1102	
0.0768	0.0889	
0.066	0.0786	
0.0526	0.0837	
0.038	0.1066	
0.0237	0.1454	
0.0111	0.1953	
0.001	0.2495	
-0.0068	0.3002	
-0.0122	0.3408	
-0.0161	0.3667	
-0.0186	0.376	
-0.0199	0.3696	
-0.020	0.351	
-0.0188	0.325	
-0.0156	0.2977	
-0.0099	0.2744	
-0.0017	0.2587	
0.0083	0.2517	
0.0194	0.2521	
0.0309	0.2565	
0.0415	0.2609	
0.0511	0.2604	
0.0591	0.2521	
0.0658	0.2338	
0.0712	0.2054	
0.075	0.1691	
0.0765	0.1278	
0.0751	0.0852	
0.0691	0.0448	
0.0581	0.0094	
0.0415	-0.0194	
0.0016	0.0112	
0.001	0.0098	
0.0004	0.0072	
-0.0004	0.0035	
-0.001	-0.001	
-0.0012	-0.0057	
-0.0007	-0.0096	
0.0004	-0.0117	
0.0013	-0.0114	
0.0023	-0.0087	
0.0027	-0.0042	
0.0024	0.001	
0.0018	0.006	
0.0009	0.0096	
0.000	0.0112	
-0.0006	0.0103	
-0.001	0.0072	
-0.0007	0.0024	
-0.0002	-0.0028	
0.0005	-0.0077	
0.0012	-0.0114	
0.0016	-0.0134	
0.0016	-0.014	
0.0011	-0.0134	
0.0005	-0.0121	
0.0001	-0.0099	
0.0001	-0.0067	
0.0006	-0.0028	
0.0013	0.0013	
0.0022	0.0051	
0.0026	0.0082	
0.0027	0.010	
0.0024	0.0107	
0.0021	0.0104	
0.0016	0.009	
0.0007	0.0066	
-0.0002	0.0029	
-0.0011	-0.0016	
-0.0016	-0.006	
-0.0015	-0.0092	
-0.0009	-0.0103	
-0.0001	-0.009	
0.0004	-0.0057	
0.0006	-0.0012	
0.0005	0.0037	
0.0004	0.0082	
0.0005	0.0111	
0.0009	0.012	
0.002	0.0105	
0.0037	0.0067	
0.006	0.0018	
0.0088	-0.0035	
0.0117	-0.0083	
0.0145	-0.0116	
0.0168	-0.0133	
0.0187	-0.0135	
0.020	-0.0126	
0.0215	-0.0107	
0.0231	-0.0081	
0.025	-0.0046	
0.027	-0.0005	
0.0288	0.0038	
0.030	0.0074	
0.0304	0.0103	
0.030	0.0118	
0.0292	0.0122	
0.0276	0.0114	
0.0258	0.0095	
0.0233	0.0062	
0.0208	0.0021	
0.0179	-0.0026	
0.0153	-0.0066	
0.0129	-0.0089	
0.0104	-0.0089	
0.0074	-0.0067	
0.0039	-0.0027	
-0.0002	0.0022	
-0.0045	0.0071	
-0.0089	0.0111	
-0.0133	0.0132	
-0.0172	0.0128	
-0.0209	0.0104	
-0.024	0.0061	
-0.0267	0.0011	
-0.0289	-0.0039	
-0.031	-0.0079	
-0.033	-0.0103	
-0.0354	-0.0112	
-0.0383	-0.0111	
-0.0415	-0.010	
-0.0443	-0.0083	
-0.0466	-0.006	
-0.0486	-0.0034	
-0.0502	-0.0006	
-0.0518	0.0017	
-0.0533	0.0032	
-0.0552	0.0034	
-0.0569	0.0024	
-0.0587	0.0006	
-0.0607	-0.002	
-0.0624	-0.0051	
-0.0642	-0.0088	
-0.0657	-0.0128	
-0.0662	-0.0164	
-0.0659	-0.0183	
-0.0648	-0.0177	
-0.0636	-0.0142	
-0.0629	-0.0083	
-0.0624	-0.0005	
-0.0621	0.0079	
-0.0624	0.0162	
-0.0625	0.0232	
-0.0624	0.0282	
-0.0619	0.0306	
-0.0607	0.031	
-0.0591	0.0297	
-0.0568	0.0275	
-0.0547	0.0255	
-0.0526	0.0245	
-0.0509	0.0245	
-0.0499	0.0255	
-0.0492	0.027	
-0.0483	0.0284	
-0.0474	0.0303	
-0.0458	0.0321	
-0.0439	0.0338	
-0.0419	0.035	
-0.0398	0.0354	
-0.038	0.0342	
-0.0359	0.0314	
-0.0341	0.0267	
-0.0322	0.0209	
-0.030	0.0139	
-0.028	0.0055	
-0.0256	-0.0043	
-0.0227	-0.0146	
-0.019	-0.0249	
-0.0146	-0.0337	
-0.010	-0.040	
-0.0054	-0.0437	
-0.001	-0.045	
0.0029	-0.0449	
0.0063	-0.0442	
0.0096	-0.0441	
0.0126	-0.0454	
0.0156	-0.049	
0.0187	-0.0547	
0.0221	-0.062	
0.0259	-0.0701	
0.0295	-0.0776	
0.0332	-0.0839	
0.036	-0.0878	
0.0383	-0.0896	
0.0398	-0.0897	
0.0408	-0.0884	
0.0415	-0.0858	
0.0425	-0.082	
0.0436	-0.0773	
0.0446	-0.0715	
0.0454	-0.0654	
0.0459	-0.0597	
